"COUNTY_ID","CONAME","DISTRICT_ID","DISTNAME","LINE_NO","ACCOUNT","LINE_DESC","AMOUNT_1","AMOUNT_2","AMOUNT_3"
01,"ATLANTIC",0010,"ABSECON CITY",715,"","Actual Revenues (Over)/Under Expenditures",-65149.00,0.00,0.00
01,"ATLANTIC",0010,"ABSECON CITY",720,"","Total Operating Budget",12460039.00,13140223.00,13482936.00
01,"ATLANTIC",0010,"ABSECON CITY",765,"20-32XX","Other Restricted Entitlements",132665.00,150632.00,150632.00
01,"ATLANTIC",0010,"ABSECON CITY",770,"","Total Revenues From State Sources",132665.00,150632.00,150632.00
01,"ATLANTIC",0010,"ABSECON CITY",775,"20-4411-4416","Title I",282759.00,223654.00,190105.00
01,"ATLANTIC",0010,"ABSECON CITY",780,"20-4451-4455","Title II",30795.00,30767.00,26152.00
01,"ATLANTIC",0010,"ABSECON CITY",785,"20-4491-4494","Title III",23604.00,13216.00,11233.00
01,"ATLANTIC",0010,"ABSECON CITY",805,"20-4420-4429","I.D.E.A. Part B (Handicapped)",300407.00,310590.00,264001.00
01,"ATLANTIC",0010,"ABSECON CITY",818,"20-4527","Preschool Development Expansion Grant",0.00,244159.00,244159.00
01,"ATLANTIC",0010,"ABSECON CITY",825,"20-4XXX","Other",0.00,8726.00,7417.00
01,"ATLANTIC",0010,"ABSECON CITY",830,"","Total Revenues From Federal Sources",637565.00,831112.00,743067.00
01,"ATLANTIC",0010,"ABSECON CITY",840,"","Total Grants And Entitlements",770230.00,981744.00,893699.00
01,"ATLANTIC",0010,"ABSECON CITY",845,"40-5200","Transfers From Other Funds",7494.00,0.00,0.00
01,"ATLANTIC",0010,"ABSECON CITY",860,"40-1210","Local Tax Levy",94718.00,172082.00,251167.00
01,"ATLANTIC",0010,"ABSECON CITY",865,"40-1510","Interest On Investments",16.00,10.00,10.00
01,"ATLANTIC",0010,"ABSECON CITY",875,"40-1XXX","Miscellaneous",16.00,10.00,10.00
01,"ATLANTIC",0010,"ABSECON CITY",885,"","Total Revenues From Local Sources",94734.00,172092.00,251177.00
01,"ATLANTIC",0010,"ABSECON CITY",890,"40-3160","Debt Service Aid Type II",0.00,138046.00,133263.00
01,"ATLANTIC",0010,"ABSECON CITY",892,"40-303","Budgeted Fund Balance",0.00,1162.00,7510.00
01,"ATLANTIC",0010,"ABSECON CITY",895,"","Total Local Repayment Of Debt",102228.00,311300.00,391950.00
01,"ATLANTIC",0010,"ABSECON CITY",930,"","Actual Revenues (Over)/Under Expenditures",-7510.00,0.00,0.00
01,"ATLANTIC",0010,"ABSECON CITY",935,"","Total Repayment Of Debt",94718.00,311300.00,391950.00
01,"ATLANTIC",0010,"ABSECON CITY",1000,"","Total Revenues/Sources",13324987.00,14433267.00,14768585.00
01,"ATLANTIC",0010,"ABSECON CITY",1010,"","Total Revenues/Sources Net of Transfers",13324987.00,14433267.00,14768585.00
01,"ATLANTIC",0110,"ATLANTIC CITY",100,"10-1210","Local Tax Levy",118426947.00,101888890.00,81888890.00
01,"ATLANTIC",0110,"ATLANTIC CITY",190,"10-1300","Total Tuition",11392183.00,11054753.00,9425194.00
01,"ATLANTIC",0110,"ATLANTIC CITY",300,"10-1XXX","Unrestricted Miscellaneous Revenues",0.00,400000.00,209576.00
01,"ATLANTIC",0110,"ATLANTIC CITY",340,"10-1XXX","Interest Earned On Capital Reserve Funds",55000.00,0.00,0.00
01,"ATLANTIC",0110,"ATLANTIC CITY",350,"10-1XXX","Other Restricted Miscellaneous Revenues",332321.00,0.00,0.00
01,"ATLANTIC",0110,"ATLANTIC CITY",370,"","Subtotal - Revenues From Local Sources",130206451.00,113343643.00,91523660.00
01,"ATLANTIC",0110,"ATLANTIC CITY",410,"10-3116","School Choice Aid",121384.00,257941.00,182076.00
01,"ATLANTIC",0110,"ATLANTIC CITY",420,"10-3121","Categorical Transportation Aid",1236828.00,1236828.00,1237600.00
01,"ATLANTIC",0110,"ATLANTIC CITY",430,"10-3131","Extraordinary Aid",285439.00,0.00,0.00
01,"ATLANTIC",0110,"ATLANTIC CITY",440,"10-3132","Categorical Special Education Aid",3607799.00,3607799.00,3676081.00
01,"ATLANTIC",0110,"ATLANTIC CITY",460,"10-3176","Equalization Aid",2333506.00,2333506.00,2637885.00
01,"ATLANTIC",0110,"ATLANTIC CITY",470,"10-3177","Categorical Security Aid",2474835.00,2474835.00,2501915.00
01,"ATLANTIC",0110,"ATLANTIC CITY",480,"10-3178","Adjustment Aid",7791462.00,7791462.00,7594626.00
01,"ATLANTIC",0110,"ATLANTIC CITY",483,"10-3181","PARCC Readiness Aid",0,0.00,67870.00
01,"ATLANTIC",0110,"ATLANTIC CITY",484,"10-3182","Per Pupil Growth Aid",0,0.00,67870.00
01,"ATLANTIC",0110,"ATLANTIC CITY",485,"10-3183","Professional Learning Community Aid",0,0.00,67695.00
01,"ATLANTIC",0110,"ATLANTIC CITY",486,"10-3184","Host District Support Aid",0,0.00,826167.00
01,"ATLANTIC",0110,"ATLANTIC CITY",500,"10-3XXX","Other State Aids",150429.00,135740.00,32000000.00
01,"ATLANTIC",0110,"ATLANTIC CITY",520,"","Subtotal - Revenues From State Sources",18001682.00,17838111.00,50859785.00
01,"ATLANTIC",0110,"ATLANTIC CITY",530,"10-4100","Impact Aid",44263.00,41750.00,0.00
01,"ATLANTIC",0110,"ATLANTIC CITY",531,"10-4101","Impact Aid - 8002 Or 8003 General",0.00,0.00,41750.00
01,"ATLANTIC",0110,"ATLANTIC CITY",540,"10-4200","Medicaid Reimbursement",0.00,205679.00,260209.00
01,"ATLANTIC",0110,"ATLANTIC CITY",541,"10-4210","Arra/Semi Revenue",466555.00,0.00,0.00
01,"ATLANTIC",0110,"ATLANTIC CITY",570,"","Subtotal - Revenues From Federal Sources",510818.00,247429.00,301959.00
01,"ATLANTIC",0110,"ATLANTIC CITY",580,"10-303","Budgeted Fund Balance - Operating Budget",0.00,13148260.00,5575809.00
01,"ATLANTIC",0110,"ATLANTIC CITY",630,"10-310","Withdrawal From Maint. Reserve",0.00,1500500.00,0.00
01,"ATLANTIC",0110,"ATLANTIC CITY",680,"10-5200","Transfers From Other Funds",302.00,1786274.00,0.00
01,"ATLANTIC",0110,"ATLANTIC CITY",710,"","Adjustment For Prior Year Encumbrances",0.00,35704.00,0.00
01,"ATLANTIC",0110,"ATLANTIC CITY",715,"","Actual Revenues (Over)/Under Expenditures",17302807.00,0.00,0.00
01,"ATLANTIC",0110,"ATLANTIC CITY",720,"","Total Operating Budget",166022060.00,147899921.00,148261213.00
01,"ATLANTIC",0110,"ATLANTIC CITY",740,"20-1XXX","Other Revenue From Local Sources",6614.00,17969.00,0.00
01,"ATLANTIC",0110,"ATLANTIC CITY",745,"20-1XXX","Total Revenues From Local Sources",6614.00,17969.00,0.00
01,"ATLANTIC",0110,"ATLANTIC CITY",755,"20-3218","Preschool Education Aid - Pr Yr Carryover",0.00,176702.00,769079.00
01,"ATLANTIC",0110,"ATLANTIC CITY",760,"20-3218","Preschool Education Aid",2858125.00,3299360.00,3299360.00
01,"ATLANTIC",0110,"ATLANTIC CITY",765,"20-32XX","Other Restricted Entitlements",88028.00,115512.00,98186.00
01,"ATLANTIC",0110,"ATLANTIC CITY",770,"","Total Revenues From State Sources",2946153.00,3591574.00,4166625.00
01,"ATLANTIC",0110,"ATLANTIC CITY",775,"20-4411-4416","Title I",3455633.00,4719682.00,3698945.00
01,"ATLANTIC",0110,"ATLANTIC CITY",780,"20-4451-4455","Title II",629369.00,651666.00,525264.00
01,"ATLANTIC",0110,"ATLANTIC CITY",785,"20-4491-4494","Title III",277571.00,280526.00,216948.00
01,"ATLANTIC",0110,"ATLANTIC CITY",805,"20-4420-4429","I.D.E.A. Part B (Handicapped)",1867815.00,1948019.00,1645049.00
01,"ATLANTIC",0110,"ATLANTIC CITY",810,"20-4430","Vocational Education",99760.00,107462.00,0.00
01,"ATLANTIC",0110,"ATLANTIC CITY",818,"20-4527","Preschool Development Expansion Grant",0.00,2730140.00,2730140.00
01,"ATLANTIC",0110,"ATLANTIC CITY",825,"20-4XXX","Other",28349.00,118631.00,0.00
01,"ATLANTIC",0110,"ATLANTIC CITY",830,"","Total Revenues From Federal Sources",6358497.00,10556126.00,8816346.00
01,"ATLANTIC",0110,"ATLANTIC CITY",840,"","Total Grants And Entitlements",9311264.00,14165669.00,12982971.00
01,"ATLANTIC",0110,"ATLANTIC CITY",845,"40-5200","Transfers From Other Funds",12609857.00,0.00,0.00
01,"ATLANTIC",0110,"ATLANTIC CITY",860,"40-1210","Local Tax Levy",13529974.00,0.00,8188344.00
01,"ATLANTIC",0110,"ATLANTIC CITY",865,"40-1510","Interest On Investments",433.00,0.00,0.00
01,"ATLANTIC",0110,"ATLANTIC CITY",875,"40-1XXX","Miscellaneous",433.00,0.00,0.00
01,"ATLANTIC",0110,"ATLANTIC CITY",885,"","Total Revenues From Local Sources",13530407.00,0.00,8188344.00
01,"ATLANTIC",0110,"ATLANTIC CITY",890,"40-3160","Debt Service Aid Type II",877003.00,807101.00,746756.00
01,"ATLANTIC",0110,"ATLANTIC CITY",892,"40-303","Budgeted Fund Balance",0.00,12609857.00,2689.00
01,"ATLANTIC",0110,"ATLANTIC CITY",895,"","Total Local Repayment Of Debt",27017267.00,13416958.00,8937789.00
01,"ATLANTIC",0110,"ATLANTIC CITY",930,"","Actual Revenues (Over)/Under Expenditures",-11703208.00,0.00,0.00
01,"ATLANTIC",0110,"ATLANTIC CITY",935,"","Total Repayment Of Debt",15314059.00,13416958.00,8937789.00
01,"ATLANTIC",0110,"ATLANTIC CITY",1000,"","Total Revenues/Sources",190647383.00,175482548.00,170181973.00
01,"ATLANTIC",0110,"ATLANTIC CITY",1010,"","Total Revenues/Sources Net of Transfers",190647383.00,175482548.00,170181973.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",110,"10-1210","County Tax Levy",4019431.00,4019431.00,4019431.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",200,"10-1310","Tuition From LEAS",9485235.00,11858258.00,12854243.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",210,"10-1310","Prior Year Tuition Adjustment From LEAS",893546.00,0.00,0.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",220,"10-1320-1340","Other Tuition",501687.00,289000.00,360000.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",260,"10-1910","Rents And Royalties",11564.00,0.00,0.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",300,"10-1XXX","Unrestricted Miscellaneous Revenues",67492.00,40500.00,25000.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",330,"10-1XXX","Interest Earned On Maintenance Reserve",0.00,100.00,100.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",340,"10-1XXX","Interest Earned On Capital Reserve Funds",0.00,400.00,400.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",350,"10-1XXX","Other Restricted Miscellaneous Revenues",74472.00,42500.00,45200.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",370,"","Subtotal - Revenues From Local Sources",15053427.00,16250189.00,17304374.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",440,"10-3132","Categorical Special Education Aid",448112.00,448112.00,480007.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",460,"10-3176","Equalization Aid",3120415.00,3120415.00,3097385.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",470,"10-3177","Categorical Security Aid",63177.00,63177.00,80831.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",480,"10-3178","Adjustment Aid",2.00,0.00,2.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",483,"10-3181","PARCC Readiness Aid",0,0.00,13060.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",484,"10-3182","Per Pupil Growth Aid",0,0.00,13060.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",485,"10-3183","Professional Learning Community Aid",0,0.00,16580.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",500,"10-3XXX","Other State Aids",26120.00,26122.00,0.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",520,"","Subtotal - Revenues From State Sources",3657826.00,3657826.00,3700925.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",540,"10-4200","Medicaid Reimbursement",0.00,0.00,22325.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",570,"","Subtotal - Revenues From Federal Sources",0.00,0.00,22325.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",580,"10-303","Budgeted Fund Balance - Operating Budget",0.00,1759899.00,934574.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",600,"10-307","Withdrawal From Cap Res-For Local Share",0.00,0.00,82000.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",630,"10-310","Withdrawal From Maint. Reserve",0.00,0.00,250000.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",710,"","Adjustment For Prior Year Encumbrances",0.00,114608.00,0.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",715,"","Actual Revenues (Over)/Under Expenditures",-272596.00,0.00,0.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",720,"","Total Operating Budget",18438657.00,21782522.00,22294198.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",740,"20-1XXX","Other Revenue From Local Sources",41415.00,0.00,0.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",745,"20-1XXX","Total Revenues From Local Sources",41415.00,0.00,0.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",765,"20-32XX","Other Restricted Entitlements",14027.00,0.00,0.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",770,"","Total Revenues From State Sources",14027.00,0.00,0.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",775,"20-4411-4416","Title I",518957.00,357170.00,355845.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",780,"20-4451-4455","Title II",17398.00,0.00,0.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",805,"20-4420-4429","I.D.E.A. Part B (Handicapped)",205988.00,175090.00,222135.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",810,"20-4430","Vocational Education",0.00,119675.00,123990.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",825,"20-4XXX","Other",237423.00,0.00,0.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",830,"","Total Revenues From Federal Sources",979766.00,651935.00,701970.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",840,"","Total Grants And Entitlements",1035208.00,651935.00,701970.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",1000,"","Total Revenues/Sources",19473865.00,22434457.00,22996168.00
01,"ATLANTIC",0120,"ATLANTIC CO VOCATIONAL",1010,"","Total Revenues/Sources Net of Transfers",19473865.00,22434457.00,22996168.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",110,"10-1210","County Tax Levy",2050096.00,2050096.00,2050096.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",200,"10-1310","Tuition From LEAS",15246380.00,18104184.00,16803301.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",210,"10-1310","Prior Year Tuition Adjustment From LEAS",1397091.00,0.00,0.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",220,"10-1320-1340","Other Tuition",657300.00,726000.00,675400.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",230,"10-1350","Non-Resident Fees",108286.00,114774.00,122760.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",300,"10-1XXX","Unrestricted Miscellaneous Revenues",51837.00,20000.00,20000.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",330,"10-1XXX","Interest Earned On Maintenance Reserve",407.00,200.00,20.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",340,"10-1XXX","Interest Earned On Capital Reserve Funds",908.00,300.00,100.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",370,"","Subtotal - Revenues From Local Sources",19512305.00,21015554.00,19671677.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",540,"10-4200","Medicaid Reimbursement",473389.00,150000.00,150000.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",570,"","Subtotal - Revenues From Federal Sources",473389.00,150000.00,150000.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",580,"10-303","Budgeted Fund Balance - Operating Budget",0.00,0.00,30979.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",600,"10-307","Withdrawal From Cap Res-For Local Share",0.00,0.00,42000.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",630,"10-310","Withdrawal From Maint. Reserve",0.00,0.00,35000.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",680,"10-5200","Transfers From Other Funds",52999.00,0.00,0.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",700,"10-5XXX","Other Financing Sources",60582.00,0.00,0.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",715,"","Actual Revenues (Over)/Under Expenditures",232024.00,0.00,0.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",720,"","Total Operating Budget",20331299.00,21165554.00,19929656.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",740,"20-1XXX","Other Revenue From Local Sources",34305.00,0.00,0.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",745,"20-1XXX","Total Revenues From Local Sources",34305.00,0.00,0.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",840,"","Total Grants And Entitlements",34305.00,0.00,0.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",1000,"","Total Revenues/Sources",20365604.00,21165554.00,19929656.00
01,"ATLANTIC",0125,"ATLANTIC CO SPECIAL SERV",1010,"","Total Revenues/Sources Net of Transfers",20365604.00,21165554.00,19929656.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",100,"10-1210","Local Tax Levy",15888114.00,15888114.00,15888114.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",190,"10-1300","Total Tuition",17124.00,0.00,0.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",300,"10-1XXX","Unrestricted Miscellaneous Revenues",116152.00,5000.00,5000.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",320,"10-1XXX","Interest Earned On Current Expense Emergency Res",0.00,50.00,50.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",330,"10-1XXX","Interest Earned On Maintenance Reserve",0.00,50.00,50.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",340,"10-1XXX","Interest Earned On Capital Reserve Funds",0.00,200.00,200.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",370,"","Subtotal - Revenues From Local Sources",16021390.00,15893414.00,15893414.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",420,"10-3121","Categorical Transportation Aid",498223.00,498223.00,496944.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",430,"10-3131","Extraordinary Aid",79482.00,0.00,0.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",440,"10-3132","Categorical Special Education Aid",520704.00,520704.00,523861.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",470,"10-3177","Categorical Security Aid",195858.00,195858.00,196809.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",480,"10-3178","Adjustment Aid",1059602.00,1059602.00,1059602.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",483,"10-3181","PARCC Readiness Aid",0,0.00,8560.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",484,"10-3182","Per Pupil Growth Aid",0,0.00,8560.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",485,"10-3183","Professional Learning Community Aid",0,0.00,7460.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",500,"10-3XXX","Other State Aids",21725.00,17120.00,0.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",520,"","Subtotal - Revenues From State Sources",2375594.00,2291507.00,2301796.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",540,"10-4200","Medicaid Reimbursement",0.00,17567.00,17567.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",541,"10-4210","Arra/Semi Revenue",1068.00,0.00,0.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",570,"","Subtotal - Revenues From Federal Sources",1068.00,17567.00,17567.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",580,"10-303","Budgeted Fund Balance - Operating Budget",0.00,1167632.00,1673774.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",600,"10-307","Withdrawal From Cap Res-For Local Share",0.00,101836.00,0.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",686,"10-5902","Other Financing Sources - Insurance Recovery (Oth Costs Of Superstorm Sandy)",153352.00,0.00,0.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",710,"","Adjustment For Prior Year Encumbrances",0.00,230956.00,0.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",715,"","Actual Revenues (Over)/Under Expenditures",-1171093.00,0.00,0.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",720,"","Total Operating Budget",17380311.00,19702912.00,19886551.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",740,"20-1XXX","Other Revenue From Local Sources",183.00,0.00,0.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",745,"20-1XXX","Total Revenues From Local Sources",183.00,0.00,0.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",755,"20-3218","Preschool Education Aid - Pr Yr Carryover",0.00,190189.00,136973.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",760,"20-3218","Preschool Education Aid",239916.00,171764.00,149360.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",770,"","Total Revenues From State Sources",239916.00,361953.00,286333.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",775,"20-4411-4416","Title I",297184.00,278818.00,228398.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",780,"20-4451-4455","Title II",40442.00,42773.00,34537.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",805,"20-4420-4429","I.D.E.A. Part B (Handicapped)",249217.00,241652.00,205404.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",830,"","Total Revenues From Federal Sources",586843.00,563243.00,468339.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",835,"20-5200","Transfers From Operating Budget-Prek",241691.00,148170.00,155715.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",840,"","Total Grants And Entitlements",1068633.00,1073366.00,910387.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",1000,"","Total Revenues/Sources",18448944.00,20776278.00,20796938.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",1001,"20-5200","Deduct Transfer-Transfers From Operating Budget-Prek",241691.00,148170.00,155715.00
01,"ATLANTIC",0570,"BRIGANTINE CITY",1010,"","Total Revenues/Sources Net of Transfers",18207253.00,20628108.00,20641223.00
01,"ATLANTIC",0590,"BUENA REGIONAL",100,"10-1210","Local Tax Levy",12540075.00,12790876.00,13046694.00
01,"ATLANTIC",0590,"BUENA REGIONAL",190,"10-1300","Total Tuition",1444248.00,643675.00,1019070.00
01,"ATLANTIC",0590,"BUENA REGIONAL",250,"10-1420-1440","Transportation Fees From Other LEAS",325822.00,330000.00,330000.00
01,"ATLANTIC",0590,"BUENA REGIONAL",300,"10-1XXX","Unrestricted Miscellaneous Revenues",482117.00,179515.00,215000.00
01,"ATLANTIC",0590,"BUENA REGIONAL",340,"10-1XXX","Interest Earned On Capital Reserve Funds",0.00,800.00,1000.00
01,"ATLANTIC",0590,"BUENA REGIONAL",370,"","Subtotal - Revenues From Local Sources",14792262.00,13944866.00,14611764.00
